item_encoded,total_observations,historical_shortage_prob,avg_shortage_qty,max_shortage_qty,total_shortage_qty,shortage_qty_7d_avg,shortage_qty_30d_avg,shortage_freq_7d,shortage_freq_30d,is_shortage
558,744,0.033602150537634407,0.10215053763440861,5.0,76.0,0.0,0.0,0.0,0.0,0
559,744,0.008064516129032258,0.385752688172043,261.0,287.0,0.0,0.16666666666666666,0.0,0.03333333333333333,0
560,744,0.0456989247311828,1.2379032258064515,127.0,921.0,0.0,0.0,0.0,0.0,0
561,744,0.008064516129032258,0.02956989247311828,5.0,22.0,0.0,0.0,0.0,0.0,0
562,744,0.008064516129032258,0.008064516129032258,1.0,6.0,0.0,0.0,0.0,0.0,0
563,744,0.006720430107526882,0.020161290322580645,3.0,15.0,0.0,0.0,0.0,0.0,0
564,744,0.028225806451612902,2.5201612903225805,305.0,1875.0,0.0,0.0,0.0,0.0,0
565,744,0.006720430107526882,0.020161290322580645,3.0,15.0,0.0,0.0,0.0,0.0,0
566,744,0.008064516129032258,0.008064516129032258,1.0,6.0,0.0,0.0,0.0,0.0,0
567,744,0.0739247311827957,0.4206989247311828,20.0,313.0,0.0,0.0,0.0,0.0,0
568,744,0.01747311827956989,0.18010752688172044,30.0,134.0,0.0,0.0,0.0,0.0,0
569,744,0.041666666666666664,1.8763440860215055,192.0,1396.0,0.0,0.0,0.0,0.0,0
570,744,0.004032258064516129,0.03763440860215054,11.0,28.0,0.0,0.0,0.0,0.0,0
571,744,0.010752688172043012,0.40860215053763443,39.0,304.0,0.0,0.0,0.0,0.0,0
572,744,0.01478494623655914,0.028225806451612902,3.0,21.0,0.0,0.0,0.0,0.0,0
573,744,0.012096774193548387,0.13306451612903225,11.0,99.0,0.0,0.0,0.0,0.0,0
574,744,0.10349462365591398,16.701612903225808,928.0,12426.0,0.0,0.0,0.0,0.0,0
575,744,0.0013440860215053765,0.0013440860215053765,1.0,1.0,0.0,0.0,0.0,0.0,0
576,753,0.10889774236387782,19.772908366533866,607.0,14889.0,0.0,0.16666666666666666,0.0,0.03333333333333333,0
577,744,0.04704301075268817,15.361559139784946,1140.0,11429.0,0.0,0.0,0.0,0.0,0
578,744,0.010752688172043012,0.08602150537634409,8.0,64.0,0.0,0.0,0.0,0.0,0
579,744,0.10887096774193548,1.0591397849462365,41.0,788.0,0.0,0.0,0.0,0.0,0
580,744,0.009408602150537635,0.01881720430107527,2.0,14.0,0.0,0.0,0.0,0.0,0
581,744,0.03225806451612903,0.907258064516129,55.0,675.0,0.0,0.0,0.0,0.0,0
582,744,0.01881720430107527,4.129032258064516,517.0,3072.0,0.0,0.0,0.0,0.0,0
583,744,0.08736559139784947,1.739247311827957,66.0,1294.0,0.0,0.0,0.0,0.0,0
584,746,0.02680965147453083,35.92761394101877,7798.0,26802.0,0.0,38.1,0.0,0.06666666666666667,0
585,744,0.004032258064516129,0.01478494623655914,4.0,11.0,0.0,0.0,0.0,0.0,0
586,744,0.005376344086021506,0.5618279569892473,107.0,418.0,0.0,0.0,0.0,0.0,0
587,744,0.01881720430107527,0.1827956989247312,13.0,136.0,0.0,0.0,0.0,0.0,0
588,744,0.0013440860215053765,0.038978494623655914,29.0,29.0,0.0,0.0,0.0,0.0,0
589,744,0.03494623655913978,0.678763440860215,35.0,505.0,0.0,0.0,0.0,0.0,0
590,744,0.012096774193548387,1.5913978494623655,228.0,1184.0,0.0,39.166666666666664,0.0,0.26666666666666666,0
591,744,0.016129032258064516,3.1774193548387095,197.0,2364.0,0.0,0.0,0.0,0.0,0
592,744,0.033602150537634407,0.33602150537634407,10.0,250.0,0.0,0.0,0.0,0.0,0
593,744,0.07795698924731183,2.275537634408602,196.0,1693.0,0.0,0.0,0.0,0.0,0
594,744,0.008064516129032258,0.041666666666666664,10.0,31.0,1.7142857142857142,0.4,0.2857142857142857,0.06666666666666667,0
595,745,0.010738255033557046,8.636241610738255,1990.0,6434.0,0.0,15.6,0.0,0.16666666666666666,0
596,744,0.06317204301075269,5.396505376344086,459.0,4015.0,0.0,0.0,0.0,0.0,0
597,744,0.002688172043010753,0.7271505376344086,540.0,541.0,0.0,0.0,0.0,0.0,0
598,744,0.004032258064516129,0.008064516129032258,2.0,6.0,0.0,0.0,0.0,0.0,0
599,744,0.010752688172043012,0.07526881720430108,7.0,56.0,0.0,0.0,0.0,0.0,0
600,744,0.005376344086021506,0.23655913978494625,145.0,176.0,0.0,0.0,0.0,0.0,0
601,744,0.01478494623655914,0.34408602150537637,84.0,256.0,0.0,0.0,0.0,0.0,0
602,744,0.028225806451612902,0.23521505376344087,13.0,175.0,0.0,0.0,0.0,0.0,0
603,744,0.009408602150537635,0.03763440860215054,4.0,28.0,0.0,0.0,0.0,0.0,0
604,744,0.01881720430107527,0.125,7.0,93.0,4.285714285714286,1.0,0.7142857142857143,0.16666666666666666,0
605,744,0.009408602150537635,0.025537634408602152,4.0,19.0,0.0,0.0,0.0,0.0,0
606,744,0.010752688172043012,1.3440860215053763,235.0,1000.0,0.0,0.0,0.0,0.0,0
607,744,0.009408602150537635,2.571236559139785,306.0,1913.0,0.0,0.0,0.0,0.0,0
608,744,0.05510752688172043,0.43413978494623656,18.0,323.0,0.0,0.0,0.0,0.0,0
609,744,0.03494623655913978,0.9018817204301075,113.0,671.0,0.0,0.0,0.0,0.0,0
610,744,0.033602150537634407,0.33602150537634407,10.0,250.0,0.0,0.0,0.0,0.0,0
611,744,0.004032258064516129,0.13306451612903225,52.0,99.0,0.0,0.0,0.0,0.0,0
612,744,0.026881720430107527,16.634408602150536,1640.0,12376.0,0.0,0.0,0.0,0.0,0
613,744,0.010752688172043012,1.381720430107527,130.0,1028.0,0.0,0.0,0.0,0.0,0
614,744,0.033602150537634407,1.2043010752688172,95.0,896.0,0.0,2.6,0.0,0.26666666666666666,0
615,744,0.008064516129032258,0.008064516129032258,1.0,6.0,0.0,0.0,0.0,0.0,0
616,744,0.006720430107526882,0.006720430107526882,1.0,5.0,0.0,0.0,0.0,0.0,0
617,744,0.01747311827956989,0.1303763440860215,9.0,97.0,0.0,0.0,0.0,0.0,0
618,744,0.002688172043010753,0.010752688172043012,4.0,8.0,0.0,0.0,0.0,0.0,0
619,744,0.0013440860215053765,0.08064516129032258,60.0,60.0,0.0,0.0,0.0,0.0,0
620,744,0.006720430107526882,0.013440860215053764,2.0,10.0,0.0,0.0,0.0,0.0,0
621,744,0.002688172043010753,5.739247311827957,3187.0,4270.0,610.0,142.33333333333334,0.2857142857142857,0.06666666666666667,0
622,744,0.008064516129032258,1.1814516129032258,384.0,879.0,0.0,0.0,0.0,0.0,0
623,744,0.030913978494623656,1.2809139784946237,141.0,953.0,0.0,0.0,0.0,0.0,0
624,744,0.14112903225806453,1.2029569892473118,40.0,895.0,0.0,0.0,0.0,0.0,0
625,753,0.18857901726427623,0.45152722443559096,16.0,340.0,0.7142857142857143,0.4,0.7142857142857143,0.4,0
626,744,0.005376344086021506,0.29838709677419356,202.0,222.0,0.0,0.0,0.0,0.0,0
627,744,0.04838709677419355,4.473118279569892,179.0,3328.0,0.0,24.366666666666667,0.0,0.23333333333333334,0
628,744,0.004032258064516129,0.009408602150537635,3.0,7.0,0.0,0.0,0.0,0.0,0
629,744,0.025537634408602152,0.3400537634408602,71.0,253.0,0.0,0.0,0.0,0.0,0
630,744,0.06048387096774194,4.256720430107527,251.0,3167.0,0.0,0.0,0.0,0.0,0
631,744,0.030913978494623656,1.5201612903225807,127.0,1131.0,0.0,0.0,0.0,0.0,0
632,744,0.01881720430107527,0.9973118279569892,61.0,742.0,0.0,0.0,0.0,0.0,0
633,744,0.01881720430107527,4.051075268817204,697.0,3014.0,0.0,0.0,0.0,0.0,0
634,744,0.009408602150537635,0.3064516129032258,40.0,228.0,0.0,0.0,0.0,0.0,0
635,744,0.01747311827956989,0.04032258064516129,4.0,30.0,0.0,0.0,0.0,0.0,0
636,744,0.005376344086021506,0.10887096774193548,21.0,81.0,0.0,0.0,0.0,0.0,0
637,744,0.004032258064516129,1.510752688172043,770.0,1124.0,0.0,0.0,0.0,0.0,0
638,744,0.020161290322580645,0.15188172043010753,48.0,113.0,0.0,0.0,0.0,0.0,0
639,744,0.009408602150537635,0.28225806451612906,30.0,210.0,0.0,0.0,0.0,0.0,0
640,744,0.024193548387096774,0.8763440860215054,143.0,652.0,0.0,0.0,0.0,0.0,0
641,744,0.005376344086021506,0.44086021505376344,186.0,328.0,0.0,0.0,0.0,0.0,0
642,744,0.024193548387096774,0.1760752688172043,20.0,131.0,0.0,0.0,0.0,0.0,0
643,744,0.06048387096774194,0.08198924731182795,3.0,61.0,0.0,0.0,0.0,0.0,0
644,744,0.002688172043010753,4.291666666666667,1653.0,3193.0,0.0,0.0,0.0,0.0,0
645,744,0.020161290322580645,1.2647849462365592,370.0,941.0,0.0,0.0,0.0,0.0,0
646,744,0.021505376344086023,0.6021505376344086,71.0,448.0,0.0,0.0,0.0,0.0,0
647,744,0.021505376344086023,0.42473118279569894,26.0,316.0,0.0,0.0,0.0,0.0,0
648,744,0.008064516129032258,0.024193548387096774,3.0,18.0,0.0,0.0,0.0,0.0,0
649,744,0.020161290322580645,3.278225806451613,401.0,2439.0,0.0,0.0,0.0,0.0,0
650,744,0.002688172043010753,0.5282258064516129,211.0,393.0,0.0,0.0,0.0,0.0,0
651,744,0.004032258064516129,8.202956989247312,2395.0,6103.0,0.0,0.0,0.0,0.0,0
652,744,0.013440860215053764,0.3602150537634409,55.0,268.0,0.0,0.0,0.0,0.0,0
653,744,0.0013440860215053765,0.004032258064516129,3.0,3.0,0.0,0.0,0.0,0.0,0
654,744,0.01881720430107527,0.030913978494623656,10.0,23.0,0.0,0.0,0.0,0.0,0
655,744,0.004032258064516129,0.004032258064516129,1.0,3.0,0.0,0.0,0.0,0.0,0
656,744,0.012096774193548387,0.0967741935483871,8.0,72.0,0.0,0.0,0.0,0.0,0
657,744,0.016129032258064516,0.016129032258064516,1.0,12.0,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.3333333333333333,0
658,744,0.004032258064516129,0.020161290322580645,5.0,15.0,0.0,0.0,0.0,0.0,0
659,748,0.040106951871657755,0.5254010695187166,25.0,393.0,0.0,0.0,0.0,0.0,0
660,744,0.0013440860215053765,0.0228494623655914,17.0,17.0,0.0,0.0,0.0,0.0,0
661,744,0.14112903225806453,23.27956989247312,692.0,17320.0,0.0,0.0,0.0,0.0,0
662,744,0.0013440860215053765,0.0013440860215053765,1.0,1.0,0.0,0.0,0.0,0.0,0
663,744,0.09005376344086022,11.385752688172044,250.0,8471.0,0.0,0.0,0.0,0.0,0
664,744,0.010752688172043012,1.575268817204301,402.0,1172.0,0.0,0.0,0.0,0.0,0
665,744,0.008064516129032258,0.08602150537634409,14.0,64.0,0.0,0.0,0.0,0.0,0
666,744,0.0013440860215053765,0.028225806451612902,21.0,21.0,0.0,0.0,0.0,0.0,0
667,744,0.012096774193548387,1.2137096774193548,231.0,903.0,0.0,0.0,0.0,0.0,0
668,744,0.004032258064516129,0.11290322580645161,28.0,84.0,0.0,0.0,0.0,0.0,0
669,744,0.002688172043010753,0.1639784946236559,99.0,122.0,0.0,0.0,0.0,0.0,0
670,744,0.002688172043010753,0.17204301075268819,64.0,128.0,0.0,0.0,0.0,0.0,0
671,744,0.012096774193548387,0.3588709677419355,49.0,267.0,0.0,0.0,0.0,0.0,0
672,744,0.010752688172043012,0.01478494623655914,3.0,11.0,0.0,0.0,0.0,0.0,0
673,744,0.009408602150537635,0.03763440860215054,4.0,28.0,0.0,0.0,0.0,0.0,0
674,744,0.02956989247311828,1.4220430107526882,282.0,1058.0,0.0,0.0,0.0,0.0,0
675,744,0.03225806451612903,0.3763440860215054,28.0,280.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0
676,744,0.038978494623655914,0.038978494623655914,1.0,29.0,0.0,0.0,0.0,0.0,0
677,744,0.008064516129032258,0.18548387096774194,35.0,138.0,0.0,0.0,0.0,0.0,0
678,744,0.0013440860215053765,0.1881720430107527,140.0,140.0,0.0,0.0,0.0,0.0,0
679,744,0.0013440860215053765,0.03763440860215054,28.0,28.0,0.0,0.0,0.0,0.0,0
680,744,0.04973118279569892,8.098118279569892,413.0,6025.0,0.0,0.0,0.0,0.0,0
681,744,0.0013440860215053765,0.0013440860215053765,1.0,1.0,0.0,0.0,0.0,0.0,0
682,744,0.04032258064516129,0.10215053763440861,19.0,76.0,0.0,0.0,0.0,0.0,0
683,744,0.010752688172043012,4.345430107526882,863.0,3233.0,0.0,0.0,0.0,0.0,0
684,744,0.006720430107526882,0.13978494623655913,23.0,104.0,0.0,0.0,0.0,0.0,0
685,744,0.008064516129032258,0.016129032258064516,2.0,12.0,0.0,0.0,0.0,0.0,0
686,744,0.025537634408602152,0.07795698924731183,9.0,58.0,0.0,0.0,0.0,0.0,0
687,744,0.005376344086021506,0.01881720430107527,4.0,14.0,0.0,0.0,0.0,0.0,0
688,744,0.1196236559139785,8.991935483870968,258.0,6690.0,0.0,0.0,0.0,0.0,0
689,744,0.012096774193548387,0.5053763440860215,44.0,376.0,0.0,0.0,0.0,0.0,0
690,744,0.010752688172043012,0.06720430107526881,13.0,50.0,0.0,0.0,0.0,0.0,0
691,744,0.026881720430107527,0.05779569892473118,4.0,43.0,0.0,0.0,0.0,0.0,0
692,744,0.009408602150537635,0.7486559139784946,319.0,557.0,0.0,0.0,0.0,0.0,0
693,744,0.01478494623655914,0.036290322580645164,9.0,27.0,0.0,0.0,0.0,0.0,0
694,744,0.10752688172043011,1.728494623655914,270.0,1286.0,0.0,0.0,0.0,0.0,0
695,744,0.021505376344086023,15.744623655913978,1928.0,11714.0,0.0,92.2,0.0,0.13333333333333333,0
696,744,0.002688172043010753,0.013440860215053764,5.0,10.0,0.0,0.0,0.0,0.0,0
697,744,0.004032258064516129,0.008064516129032258,4.0,6.0,0.0,0.0,0.0,0.0,0
698,744,0.033602150537634407,0.33602150537634407,10.0,250.0,0.0,0.0,0.0,0.0,0
699,744,0.004032258064516129,0.036290322580645164,9.0,27.0,0.0,0.0,0.0,0.0,0
700,744,0.0228494623655914,0.033602150537634407,3.0,25.0,0.0,0.0,0.0,0.0,0
701,744,0.005376344086021506,0.005376344086021506,1.0,4.0,0.0,0.0,0.0,0.0,0
702,744,0.004032258064516129,0.04032258064516129,14.0,30.0,0.0,0.0,0.0,0.0,0
703,744,0.002688172043010753,0.026881720430107527,10.0,20.0,0.0,0.0,0.0,0.0,0
704,744,0.03763440860215054,0.40860215053763443,28.0,304.0,0.0,0.0,0.0,0.0,0
705,744,0.04973118279569892,7.872311827956989,613.0,5857.0,46.285714285714285,10.8,0.5714285714285714,0.13333333333333333,0
706,744,0.009408602150537635,0.009408602150537635,1.0,7.0,0.0,0.1,0.0,0.1,0
707,744,0.020161290322580645,1.6612903225806452,148.0,1236.0,0.0,0.0,0.0,0.0,0
708,744,0.012096774193548387,0.033602150537634407,5.0,25.0,0.0,0.0,0.0,0.0,0
709,744,0.1693548387096774,0.9354838709677419,26.0,696.0,2.2857142857142856,6.666666666666667,0.2857142857142857,0.4666666666666667,0
710,744,0.01881720430107527,0.3185483870967742,33.0,237.0,0.0,0.0,0.0,0.0,0
711,744,0.002688172043010753,0.07526881720430108,28.0,56.0,0.0,0.0,0.0,0.0,0
712,744,0.012096774193548387,7.28494623655914,749.0,5420.0,0.0,0.0,0.0,0.0,0
713,744,0.0013440860215053765,0.016129032258064516,12.0,12.0,0.0,0.0,0.0,0.0,0
714,744,0.002688172043010753,0.0913978494623656,34.0,68.0,0.0,0.0,0.0,0.0,0
715,744,0.0846774193548387,17.486559139784948,1803.0,13010.0,0.0,0.0,0.0,0.0,0
716,744,0.005376344086021506,0.005376344086021506,1.0,4.0,0.0,0.0,0.0,0.0,0
717,744,0.002688172043010753,0.20026881720430106,102.0,149.0,0.0,0.0,0.0,0.0,0
718,744,0.01881720430107527,0.8440860215053764,100.0,628.0,0.0,0.0,0.0,0.0,0
719,744,0.021505376344086023,0.135752688172043,18.0,101.0,0.0,0.0,0.0,0.0,0
720,744,0.004032258064516129,0.05241935483870968,33.0,39.0,0.0,0.0,0.0,0.0,0
721,744,0.008064516129032258,0.06317204301075269,12.0,47.0,0.0,0.0,0.0,0.0,0
722,744,0.006720430107526882,0.030913978494623656,8.0,23.0,0.0,0.0,0.0,0.0,0
723,744,0.056451612903225805,17.26478494623656,1170.0,12845.0,0.0,0.0,0.0,0.0,0
724,744,0.01881720430107527,0.39919354838709675,123.0,297.0,0.0,0.0,0.0,0.0,0
725,744,0.021505376344086023,0.2513440860215054,22.0,187.0,0.0,0.0,0.0,0.0,0
726,744,0.009408602150537635,0.03763440860215054,20.0,28.0,0.0,0.0,0.0,0.0,0
727,744,0.028225806451612902,0.10752688172043011,10.0,80.0,0.0,0.0,0.0,0.0,0
728,744,0.0013440860215053765,0.01881720430107527,14.0,14.0,0.0,0.0,0.0,0.0,0
729,744,0.012096774193548387,0.020161290322580645,2.0,15.0,0.0,0.0,0.0,0.0,0
730,744,0.01881720430107527,0.2916666666666667,17.0,217.0,0.0,0.0,0.0,0.0,0
731,744,0.024193548387096774,0.8373655913978495,94.0,623.0,0.0,0.0,0.0,0.0,0
732,744,0.009408602150537635,1.571236559139785,296.0,1169.0,0.0,0.0,0.0,0.0,0
733,744,0.06451612903225806,1.3077956989247312,86.0,973.0,41.142857142857146,21.2,0.7142857142857143,0.5,0
734,744,0.02956989247311828,5.866935483870968,224.0,4365.0,0.0,0.0,0.0,0.0,0
735,744,0.0013440860215053765,0.005376344086021506,4.0,4.0,0.0,0.0,0.0,0.0,0
736,744,0.028225806451612902,0.1639784946236559,8.0,122.0,0.0,1.3333333333333333,0.0,0.23333333333333334,0
737,744,0.008064516129032258,0.056451612903225805,7.0,42.0,0.0,0.0,0.0,0.0,0
738,744,0.01478494623655914,0.16801075268817203,15.0,125.0,0.0,0.0,0.0,0.0,0
739,744,0.013440860215053764,0.9650537634408602,231.0,718.0,0.0,0.0,0.0,0.0,0
740,744,0.016129032258064516,3.2271505376344085,505.0,2401.0,0.0,0.0,0.0,0.0,0
741,744,0.021505376344086023,0.1424731182795699,26.0,106.0,0.0,0.0,0.0,0.0,0
742,744,0.01747311827956989,0.01747311827956989,1.0,13.0,0.0,0.0,0.0,0.0,0
743,744,0.005376344086021506,0.6236559139784946,148.0,464.0,0.0,0.0,0.0,0.0,0
744,744,0.03494623655913978,0.06451612903225806,5.0,48.0,0.0,0.0,0.0,0.0,0
745,744,0.030913978494623656,0.10752688172043011,7.0,80.0,0.0,0.0,0.0,0.0,0
746,744,0.002688172043010753,0.016129032258064516,6.0,12.0,0.0,0.0,0.0,0.0,0
747,744,0.05779569892473118,2.8306451612903225,136.0,2106.0,0.0,0.0,0.0,0.0,0
748,744,0.07661290322580645,17.786290322580644,400.0,13233.0,0.0,0.0,0.0,0.0,0
749,744,0.0013440860215053765,0.002688172043010753,2.0,2.0,0.0,0.0,0.0,0.0,0
750,744,0.0013440860215053765,0.23387096774193547,174.0,174.0,0.0,0.0,0.0,0.0,0
751,744,0.05241935483870968,0.47043010752688175,24.0,350.0,0.0,0.0,0.0,0.0,0
752,744,0.005376344086021506,1.7258064516129032,512.0,1284.0,0.0,0.0,0.0,0.0,0
753,744,0.033602150537634407,5.01747311827957,831.0,3733.0,0.0,0.0,0.0,0.0,0
754,744,0.021505376344086023,6.009408602150538,837.0,4471.0,177.71428571428572,48.8,0.42857142857142855,0.16666666666666666,0
755,744,0.025537634408602152,5.236559139784946,734.0,3896.0,0.0,0.0,0.0,0.0,0
756,744,0.04973118279569892,0.7997311827956989,33.0,595.0,0.0,0.0,0.0,0.0,0
757,744,0.006720430107526882,0.06182795698924731,20.0,46.0,0.0,0.0,0.0,0.0,0
758,744,0.0456989247311828,2.475806451612903,171.0,1842.0,0.0,0.0,0.0,0.0,0
759,744,0.38844086021505375,38.90456989247312,1317.0,28945.0,22.714285714285715,23.3,0.42857142857142855,0.4666666666666667,0
760,744,0.009408602150537635,0.009408602150537635,1.0,7.0,0.0,0.0,0.0,0.0,0
761,745,0.005369127516778523,0.5355704697986577,191.0,399.0,0.0,0.0,0.0,0.0,0
762,744,0.005376344086021506,0.03225806451612903,6.0,24.0,0.0,0.0,0.0,0.0,0
763,744,0.021505376344086023,0.11290322580645161,8.0,84.0,0.0,0.0,0.0,0.0,0
764,744,0.0013440860215053765,0.009408602150537635,7.0,7.0,0.0,0.0,0.0,0.0,0
765,744,0.020161290322580645,0.03763440860215054,3.0,28.0,0.0,0.0,0.0,0.0,0
766,744,0.0228494623655914,1.967741935483871,179.0,1464.0,0.0,0.0,0.0,0.0,0
767,744,0.03225806451612903,1.6223118279569892,125.0,1207.0,0.0,0.0,0.0,0.0,0
768,744,0.036290322580645164,0.8911290322580645,87.0,663.0,0.0,0.0,0.0,0.0,0
769,744,0.043010752688172046,2.3454301075268815,145.0,1745.0,53.857142857142854,46.166666666666664,0.7142857142857143,0.5,0
770,744,0.004032258064516129,0.04032258064516129,10.0,30.0,0.0,0.0,0.0,0.0,0
771,744,0.012096774193548387,0.3293010752688172,166.0,245.0,0.0,0.0,0.0,0.0,0
772,744,0.0013440860215053765,0.005376344086021506,4.0,4.0,0.0,0.0,0.0,0.0,0
773,744,0.006720430107526882,0.009408602150537635,2.0,7.0,0.0,0.0,0.0,0.0,0
774,744,0.02956989247311828,0.7083333333333334,37.0,527.0,0.0,0.0,0.0,0.0,0
775,744,0.020161290322580645,0.07795698924731183,4.0,58.0,0.0,0.0,0.0,0.0,0
776,744,0.002688172043010753,0.06182795698924731,29.0,46.0,0.0,0.0,0.0,0.0,0
777,744,0.0013440860215053765,0.0013440860215053765,1.0,1.0,0.0,0.0,0.0,0.0,0
778,744,0.04435483870967742,0.15725806451612903,5.0,117.0,0.0,0.0,0.0,0.0,0
779,744,0.026881720430107527,0.25806451612903225,13.0,192.0,0.0,0.0,0.0,0.0,0
780,744,0.012096774193548387,0.13978494623655913,38.0,104.0,0.0,0.0,0.0,0.0,0
781,744,0.002688172043010753,0.04435483870967742,28.0,33.0,4.714285714285714,1.1,0.2857142857142857,0.06666666666666667,0
782,744,0.005376344086021506,0.005376344086021506,1.0,4.0,0.0,0.0,0.0,0.0,0
783,744,0.0013440860215053765,0.6975806451612904,519.0,519.0,0.0,0.0,0.0,0.0,0
784,744,0.010752688172043012,0.16129032258064516,24.0,120.0,0.0,0.0,0.0,0.0,0
785,763,0.127129750982962,1.6277850589777196,30.0,1242.0,0.0,0.0,0.0,0.0,0
786,744,0.020161290322580645,0.020161290322580645,1.0,15.0,0.0,0.0,0.0,0.0,0
787,744,0.012096774193548387,0.2446236559139785,32.0,182.0,0.0,0.0,0.0,0.0,0
788,744,0.008064516129032258,0.056451612903225805,9.0,42.0,0.0,0.0,0.0,0.0,0
789,744,0.002688172043010753,0.3655913978494624,141.0,272.0,0.0,0.0,0.0,0.0,0
790,744,0.010752688172043012,0.04973118279569892,17.0,37.0,0.0,0.0,0.0,0.0,0
791,744,0.002688172043010753,0.08064516129032258,30.0,60.0,0.0,0.0,0.0,0.0,0
792,744,0.004032258064516129,1.3172043010752688,482.0,980.0,0.0,0.0,0.0,0.0,0
793,744,0.010752688172043012,5.317204301075269,2147.0,3956.0,0.0,0.0,0.0,0.0,0
794,744,0.04435483870967742,3.700268817204301,267.0,2753.0,0.0,0.0,0.0,0.0,0
795,744,0.010752688172043012,0.22311827956989247,31.0,166.0,0.0,0.0,0.0,0.0,0
796,744,0.05241935483870968,17.111559139784948,1299.0,12731.0,0.0,0.0,0.0,0.0,0
797,744,0.08602150537634409,0.3293010752688172,5.0,245.0,0.0,0.0,0.0,0.0,0
798,744,0.004032258064516129,0.0228494623655914,7.0,17.0,0.0,0.0,0.0,0.0,0
799,744,0.021505376344086023,0.22043010752688172,23.0,164.0,0.0,0.0,0.0,0.0,0
800,744,0.021505376344086023,0.05241935483870968,6.0,39.0,0.0,0.0,0.0,0.0,0
801,744,0.008064516129032258,0.07795698924731183,10.0,58.0,0.0,0.0,0.0,0.0,0
802,746,0.06836461126005362,7.470509383378016,584.0,5573.0,0.0,0.0,0.0,0.0,0
803,744,0.010752688172043012,0.06720430107526881,7.0,50.0,0.0,0.0,0.0,0.0,0
804,744,0.020161290322580645,4.15994623655914,343.0,3095.0,0.0,0.0,0.0,0.0,0
805,744,0.01747311827956989,0.10618279569892473,23.0,79.0,0.0,0.0,0.0,0.0,0
806,744,0.002688172043010753,0.06182795698924731,23.0,46.0,0.0,0.0,0.0,0.0,0
807,744,0.026881720430107527,2.4193548387096775,262.0,1800.0,0.0,0.0,0.0,0.0,0
808,744,0.0013440860215053765,0.0456989247311828,34.0,34.0,0.0,0.0,0.0,0.0,0
809,744,0.004032258064516129,0.012096774193548387,4.0,9.0,0.0,0.0,0.0,0.0,0
810,744,0.008064516129032258,0.028225806451612902,4.0,21.0,0.0,0.0,0.0,0.0,0
811,744,0.03763440860215054,2.428763440860215,438.0,1807.0,0.0,0.0,0.0,0.0,0
812,744,0.004032258064516129,1.7043010752688172,645.0,1268.0,0.0,0.0,0.0,0.0,0
813,744,0.030913978494623656,0.24327956989247312,17.0,181.0,0.0,0.0,0.0,0.0,0
814,744,0.013440860215053764,0.016129032258064516,2.0,12.0,0.0,0.0,0.0,0.0,0
815,744,0.08064516129032258,0.5604838709677419,40.0,417.0,0.0,0.0,0.0,0.0,0
816,744,0.016129032258064516,0.06720430107526881,6.0,50.0,0.0,0.0,0.0,0.0,0
817,749,0.04672897196261682,0.562082777036048,34.0,421.0,0.0,0.0,0.0,0.0,0
818,744,0.002688172043010753,0.04838709677419355,18.0,36.0,0.0,0.0,0.0,0.0,0
819,744,0.051075268817204304,0.31989247311827956,12.0,238.0,0.0,0.0,0.0,0.0,0
820,744,0.012096774193548387,0.043010752688172046,6.0,32.0,0.0,0.0,0.0,0.0,0
821,744,0.008064516129032258,0.3588709677419355,69.0,267.0,0.0,0.0,0.0,0.0,0
822,744,0.016129032258064516,0.053763440860215055,7.0,40.0,0.0,0.0,0.0,0.0,0
823,744,0.01881720430107527,0.051075268817204304,6.0,38.0,0.0,0.0,0.0,0.0,0
824,744,0.03494623655913978,0.29973118279569894,36.0,223.0,0.0,0.0,0.0,0.0,0
825,744,0.006720430107526882,0.8508064516129032,349.0,633.0,0.0,0.0,0.0,0.0,0
826,744,0.020161290322580645,0.020161290322580645,1.0,15.0,0.0,0.0,0.0,0.0,0
827,744,0.07795698924731183,0.9139784946236559,25.0,680.0,0.0,0.0,0.0,0.0,0
828,744,0.05779569892473118,2.9233870967741935,146.0,2175.0,0.0,0.0,0.0,0.0,0
829,744,0.030913978494623656,0.17338709677419356,13.0,129.0,0.0,0.0,0.0,0.0,0
830,744,0.03225806451612903,0.20026881720430106,16.0,149.0,0.0,0.0,0.0,0.0,0
831,744,0.0013440860215053765,0.002688172043010753,2.0,2.0,0.0,0.0,0.0,0.0,0
832,744,0.005376344086021506,0.17069892473118278,48.0,127.0,0.0,0.0,0.0,0.0,0
833,744,0.006720430107526882,0.3333333333333333,98.0,248.0,0.0,0.0,0.0,0.0,0
834,744,0.006720430107526882,0.01747311827956989,3.0,13.0,0.0,0.0,0.0,0.0,0
835,744,0.002688172043010753,2.0698924731182795,770.0,1540.0,0.0,0.0,0.0,0.0,0
836,744,0.006720430107526882,0.04032258064516129,10.0,30.0,0.0,0.0,0.0,0.0,0
837,744,0.0013440860215053765,0.041666666666666664,31.0,31.0,4.428571428571429,1.0333333333333334,0.14285714285714285,0.03333333333333333,0
838,744,0.016129032258064516,0.353494623655914,26.0,263.0,0.0,0.0,0.0,0.0,0
839,744,0.0013440860215053765,0.002688172043010753,2.0,2.0,0.0,0.0,0.0,0.0,0
840,744,0.009408602150537635,0.01881720430107527,2.0,14.0,0.0,0.0,0.0,0.0,0
